,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
22,惊奇队长 Captain Marvel,2019,安娜·波顿/瑞安·弗雷克,安娜·波顿/瑞安·弗雷克/吉内瓦·德沃莱特-罗宾森/尼科尔·帕尔曼/梅格·勒福夫,布丽·拉尔森/裘德·洛/塞缪尔·杰克逊/本·门德尔森/安妮特·贝宁/麦肯娜·格瑞丝/克拉克·格雷格/嘉玛·陈/李·佩斯/杰曼·翰苏/拉什纳·林奇/阿基拉·阿克巴/科林·福特/卓库·莫度/肯内特·米歇尔/罗伯特·卡辛斯基/詹姆斯·莫里森/皮特·普劳泽克/马修·马希尔/安东尼·莫利纳利/马修·弗林·贝罗斯/加斯顿·达尔莫/亚当·哈特/马克·多尔蒂/雷尼尔·鲁菲诺/约翰·盖蒂尔/斯坦·李/克里斯·埃文斯/斯嘉丽·约翰逊/马克·鲁弗洛/唐·钱德尔,动作/科幻/冒险,                                　　在围剿斯克鲁人的战斗中，克里人星际战队成员弗斯（布丽·拉尔森 Brie Larson 饰）不幸成为对方的俘虏。斯克鲁人尝试探究弗斯的记忆，最终发现连弗斯本人都不知道的一段往事，进而也得知名为温迪•劳森博士的女子掌握着他们急于得到的时空引擎。趁对方不备，拥有强大超能力的弗斯摆脱束缚，逃到了代号为C-53的地球，而这里也正是她那段失落的记忆的发生地。未过多久，神盾局探员弗瑞特工（塞缪尔·杰克逊 Samuel L. Jackson 饰）找上门来，而紧随其后的斯克鲁人更是引发了地球人前所未见的大骚动。                                   ,124分钟,2019-03-08(美国/中国大陆), 美国 / 澳大利亚, 英语,429214.0,6.9,9.8%,34.0%,47.8%,7.2%,1.2%,121911.0,1466.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546360443.jpg
23,小妇人 Little Women,2019,格蕾塔·葛韦格,格蕾塔·葛韦格/路易莎·梅·奥尔科特,西尔莎·罗南/艾玛·沃森/弗洛伦丝·皮尤/伊莱扎·斯坎伦/劳拉·邓恩/蒂莫西·柴勒梅德/梅丽尔·斯特里普/鲍勃·奥登科克/詹姆斯·诺顿/路易·加瑞尔/克里斯·库珀/崔西·莱茨/艾比·奎因/萨沙·弗若洛娃/莉莉·恩格勒特/爱德华德·弗莱彻/杰妮·霍蒂谢尔/多梅尼克·阿尔迪诺/汤姆·斯特拉特福/托马斯·马里亚诺/哈德莉·罗宾逊/杰米·加扎里安,剧情/爱情,                                　　电影改编自世界名著《小妇人》。乔（西尔莎·罗南 饰）要跟出版社老板商讨她的初稿作品，嘴边挂着“我要主宰自己人生”的她，经常回想起这个吵闹而温暖的家：端庄美丽渴望爱情的梅格（艾玛·沃森 饰）、性格内敛细心善良的贝丝（伊莱扎·斯坎伦 饰）、活泼开朗热爱艺术的艾美（佛萝伦丝·普伊 饰）和看似反叛却很有主见的自己是迥然不同的四姊妹，她们在南北战争期间经历战乱、家庭、爱情的剧变，仍能在互相理解和支持下，勇于想像独自的人生。对她们来说，成长也许就是努力活得有想法、有灵魂，成为最令自己骄傲的样子！                       ,135分钟,2020-08-25(中国大陆)/2019-12-25(美国), 美国, 英语,180999.0,8.1,28.2%,49.6%,19.8%,2.0%,0.3%,63784.0,1328.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2616349755.jpg
24,82年生的金智英 82년생 김지영,2019,金度英,刘英雅/金度英/赵南柱,郑有美/孔侑/金美京/孔敏晶/朴成妍/李凤莲/金圣喆/李乌/孙成灿/金正英/李海云/李娜云/禹志贤/艺秀晶/廉惠兰,剧情,                                　　表面看来，金智英（郑有美 饰）是一个生活在幸福之中的家庭主妇，有一个收入不菲又温柔体贴的丈夫郑大贤（孔侑 饰）和一个非常可爱的女儿，在波澜不惊的日子里享受着每一天的平淡和安稳。                                   ,118分钟,2019-11-07(中国香港)/2019-10-23(韩国), 韩国, 韩语,270806.0,8.6,41.9%,45.7%,11.4%,0.8%,0.2%,90014.0,2254.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578045524.jpg
25,绅士们 The Gentlemen,2019,盖·里奇,盖·里奇/伊凡·阿特金森/马恩·戴维斯,马修·麦康纳/查理·汉纳姆/休·格兰特/亨利·戈尔丁/米歇尔·道克瑞/杰瑞米·斯特朗/科林·法瑞尔/汤姆·吴/琳·勒内/马克斯·班内特/布列塔尼·阿什沃思/伊川东吾/尤金娜·库日敏娜/乔丹·朗/杰森·王/可可·萨姆纳/拉塞尔·巴洛格/布鲁斯·钟/塞尔哈特·梅汀/杰森· 莱恩斯/奇迪·阿朱福/莉莉·弗雷泽/克里斯托弗·埃万格罗,喜剧/动作/犯罪,                                　　美国移民Mickey Pearson（马修·麦康纳 饰）成功在英国伦敦建立大麻帝国，发了大财后，他试图将资产转卖给一个美国富豪。然而风声走漏，一连串的阴谋及谎言开始从Mickey展开…私家侦探Fletcher（休·格兰特 饰）用尽各种手段，收集所有Mickey的黑材料，企图从中得利。这时，新崛起的唐人街帮会龙头Dry Eye（亨利·戈尔丁 饰）对Mickey的生意虎视眈眈，最后… Mickey如何保护自己的生意与生命呢？                       ,113分钟,2019-12-03(伦敦首映)/2020-01-24(美国), 英国 / 美国, 英语,123470.0,8.3,35.5%,47.2%,14.2%,1.7%,1.5%,35866.0,373.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2592522995.jpg
26,冰雪奇缘2 Frozen II,2019,克里斯·巴克/珍妮弗·李,珍妮弗·李/克里斯·巴克/马克·史密斯/克里斯汀·安德森·洛佩兹/罗伯特·洛佩兹,克里斯汀·贝尔/伊迪娜·门泽尔/乔什·加德/乔纳森·格罗夫/杰森·雷特/埃文·蕾切尔·伍德/斯特林·K·布朗/玛莎·普林顿/圣蒂诺·方塔纳/阿尔弗雷德·莫里纳/瑞秋·马休斯,喜剧/动画/歌舞/冒险,                                　　历经严酷考验，阿伦戴尔王国终于回归往日平静。艾莎女王（伊迪娜·门泽尔 Idina Menzel 配音）、安娜公主（克里斯汀·贝尔 Kristen Bell 配音）以及他们的好友雪宝（乔什·加德 Josh Gad 配音）、克里斯托弗（乔纳森·格罗夫 Jonathan Groff 配音）、驯鹿斯文过着平静安逸的生活。可是最近一段时间，艾莎总会被一段神秘的吟唱所困扰，为了追寻真相，她义无反顾踏上了征途。担心姐姐的安全，安娜和雪宝、克里斯托弗他们紧紧跟随。在那座常年被浓雾所笼罩的森林里，不仅藏着神秘的自然力量，更隐藏着关于阿伦戴尔王国、艾莎的魔法来源以及两位公主父母丧生等一系列的秘密。                                   ,103分钟,2019-11-22(美国/中国大陆), 美国, 英语,284036.0,7.2,14.9%,36.2%,41.6%,6.4%,0.9%,101220.0,1622.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572847101.jpg
27,半个喜剧,2019,周申/刘露,周申/刘露,任素汐/吴昱翰/刘迅/汤敏/赵海燕/刘宸翎/裴魁山/梁瀛/于奥/梁翘柏/常远,喜剧/爱情,                                　　三个自由浪漫的年轻人，过着各怀心思的人生：有人急着摆脱单身，有人想在结婚前放荡一番，有人想在 大城市站稳脚跟。因为一次情感出轨，三人扭结成了一团“嬉笑怒骂”的乱麻。当各种价值观碰撞在一起， 当一个人需要平衡亲情友情与爱情......他们慌乱的生活，就像是半个喜剧。                       ,111分钟,2019-12-20(中国大陆), 中国大陆, 汉语普通话,412414.0,7.4,15.4%,46.5%,32.7%,4.5%,0.9%,120592.0,2140.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2576482356.jpg
28,银河补习班,2019,邓超/俞白眉,俞白眉,邓超/白宇/任素汐/王西/孙浠伦/李建义/梁超/邵兵/王戈/吴亚衡/魏尊/冯泽昂/吴京,剧情,                                　　浩瀚太空，航天员意外失联，生命最大的绝境中，他回忆起自己那个最了不起的爸爸。一对父子跨越漫长的时光，守护爱和亲情，故事充满了欢乐、温暖、泪水与奇观。                       ,147分钟,2019-07-18(中国大陆)/2019-07-13(大规模点映), 中国大陆, 汉语普通话,305262.0,6.3,10.2%,24.6%,41.8%,17.7%,5.7%,98607.0,4189.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561542089.jpg
29,玩具总动员4 Toy Story 4,2019,乔什·库雷,约翰·拉塞特/安德鲁·斯坦顿/彼特·道格特/李·昂克里奇/威尔·麦克马克/史黛芬妮·福尔松/C·S·安德森,汤姆·汉克斯/蒂姆·艾伦/安妮·波茨/托尼·海尔/科甘-迈克尔·凯/玛德琳·麦格劳/克里斯蒂娜·亨德里克斯/乔丹·皮尔/基努·里维斯/松村艾丽/杰伊·埃尔南德斯/罗里·艾伦/琼·库萨克/邦尼·亨特/克里斯汀·沙尔/华莱士·肖恩/约翰·拉岑贝格/布莱克·克拉克/琼·斯奎布/卡尔·韦瑟斯/唐·里克斯/杰夫·格尔林/朱莉安娜·汉森/爱丝黛儿·哈里斯/劳里·梅特卡夫/史蒂夫·波赛尔/梅尔·布鲁克斯/艾伦·欧朋海默/卡罗尔·博内特/贝蒂·怀特/卡尔·雷纳/比尔·哈德尔/帕特丽夏·阿奎特/提摩西·道尔顿/弗利/梅丽莎·维亚西诺尔/杰夫·皮金/约翰·莫里斯,喜剧/动画/奇幻,                                　　胡迪深知自己在这个世界上的使命，就是照顾他的主人，无论是原来的安迪还是新主人邦妮。当邦妮将不情愿成为玩具的“叉叉”带回家时，胡迪又担起了教导叉叉接受自己新身份的责任。 然而当邦妮将所有玩具带上房车家庭旅行时，胡迪与伙伴们将共同踏上全新的冒险之旅，领略房间外面的世界有多广阔，甚至偶遇老朋友牧羊女。在多年的独自闯荡中，牧羊女已经变得热爱冒险，不再只是一个精致的洋娃娃。正当胡迪和牧羊女发现彼此对玩具的使命的意义大相径庭时，他们很快意识到更大的威胁即将到来……                       ,100分钟,2019-06-21(美国/中国大陆), 美国, 英语,236605.0,8.6,43.6%,42.5%,12.9%,0.8%,0.1%,67283.0,837.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557284230.jpg
30,黑水 Dark Waters,2019,托德·海因斯,纳撒尼尔·里奇/马里奥·科雷亚/马修·迈克尔·卡纳汉,马克·鲁弗洛/安妮·海瑟薇/蒂姆·罗宾斯/比尔·坎普/维克多·加博/比尔·普尔曼/梅尔·温宁汉姆/威廉·杰克森·哈珀/路易莎·克劳瑟/凯文·克劳利/丹尼尔·R·希尔/王明/西尼·迈尔斯/马克·霍克尔/考特尼·德科斯基/斯嘉丽·希克斯/布莱恩·加拉格尔/约翰·纽伯格/莱曼·陈/丹妮丝·达·维拉/杰弗里·格罗弗/泰里·克拉克/杰夫·福尔克/温·赖克特/乔恩·奥斯贝克/理查德·杜恩/迈克尔·海尼/大卫·皮廷格,剧情,                                　　基于Nathaniel Rich在《纽约时报》上发表的文章《The Lawyer Who Became DuPont’s Worst Nightmare》，围绕罗伯特·比洛特展开，他担任辩护律师长达8年之久，他对化工巨头杜邦公司提起了环境诉讼，这场官司揭露了几十年来杜邦公司化学污染的历史。                       ,126分钟,2019-11-22(美国点映)/2019-12-06(美国), 美国, 英语 / 韩语,78942.0,8.5,39.3%,49.3%,10.7%,0.6%,0.2%,22314.0,305.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569450232.jpg
31,阿丽塔：战斗天使 Alita: Battle Angel,2019,罗伯特·罗德里格兹,詹姆斯·卡梅隆/莱塔·卡罗格里迪斯/木城幸人,罗莎·萨拉查/克里斯托弗·瓦尔兹/基恩·约翰逊/艾德·斯克林/马赫沙拉·阿里/詹妮弗·康纳利/杰基·厄尔·哈利/拉娜·康多/小豪尔赫·兰登伯格/艾莎·冈萨雷斯/卡斯帕·凡·迪恩/米歇尔·罗德里格兹/爱德华·诺顿/杰夫·法赫/山姆·麦地那/德里克·梅耶斯/艾丽·拉蒙特/豪尔赫·A·希门尼斯/马克·扎罗/比利·布莱尔/伦纳德·吴/特里斯坦·里格斯/迈克尔·洛夫·托利弗/金/达塞尔·丹妮尔/马克·A·怀特,动作/科幻/冒险,                           ,122分钟,2019-02-05(中国台湾)/2019-02-22(中国大陆)/2019-02-14(美国), 美国, 英语 / 西班牙语,497364.0,7.5,19.0%,43.3%,32.4%,4.5%,0.8%,150910.0,2921.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2544987866.jpg
32,新喜剧之王,2019,周星驰/邱礼涛/肖鹤/黄骁鹏,周星驰/江玉仪/李思臻/赵博君,王宝强/鄂靖文/张全蛋/景如洋/张琪/袁兴哲/田启文/黄骁鹏/蔡哲睿/苗溢伦,剧情/喜剧,                                　　大型影视基地，胸怀明星梦的女子如梦（鄂靖文 饰）已经在影视圈摸爬滚打了十多年，却依旧还是籍籍无名的龙套演员。平日里，在片场饱受剧组和其他演员的欺凌嘲笑，回到家则被恨铁不成钢的老爹指责，甚至扬言断绝父女关系。然而如梦一律微笑面对，天大的委屈也藏在心中，死皮赖脸地抓住每一个希望渺茫的机会。在此期间，她结识了热衷于跑龙套的李洋，早已过气却自视甚高的童星马可（王宝强 饰），更彻彻底底看清了自己以及爱情的真相。                                   ,91分钟,2019-02-05(中国大陆), 中国大陆 / 中国香港, 汉语普通话 / 粤语,347144.0,5.7,8.9%,17.5%,35.3%,25.5%,12.8%,127532.0,4575.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555440969.jpg
33,烈火英雄,2019,陈国辉,于勇敢/陈国辉,黄晓明/杜江/谭卓/杨紫/欧豪/侯勇/张哲瀚/谷嘉诚/印小天/高戈/许文广/刘金山/丁嘉丽,剧情/灾难,                                　　滨海市海港码头发生管道爆炸，整个罐区的原油都顺着A01油罐往外流，化成火海和阵阵爆炸，威胁全市、全省，甚至邻国的安全。慌乱的市民们四处奔逃，一辆辆消防车却逆向冲进火海……                       ,120分钟,2019-08-01(中国大陆), 中国大陆, 汉语普通话,260507.0,6.5,10.8%,26.5%,44.7%,13.8%,4.2%,87121.0,2884.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563630521.jpg
34,驯龙高手3 How to Train Your Dragon: The Hidden World,2019,迪恩·德布洛斯,迪恩·德布洛斯/葛蕾熙达·柯维尔,杰伊·巴鲁切尔/亚美莉卡·费雷拉/F·默里·亚伯拉罕/凯特·布兰切特/杰拉德·巴特勒/克雷格·费格森/乔纳·希尔/克里斯托夫·梅兹-普莱瑟/克里斯汀·韦格/基特·哈灵顿/罗宾·阿特金·唐斯/基隆·埃利奥特/吉迪恩·埃默里/阿什利·詹森/奥拉维尔·达里·奥拉夫松/詹姆士·谢/大卫·田纳特,动画/奇幻/冒险,                                　　梦工场动画将倾情奉献一段跌宕起伏的故事，主人公们不断成长，寻找面对未知的勇气，始终不离不弃。一位维京少年和一只令人生畏的夜煞飞龙之间看似不可能的友情，已经演变成了一段持续彼此一生的史诗级冒险。这便是即将上映的《驯龙高手3》，也是影史上最受欢迎的动画系列之一《驯龙高手》系列最为浓墨重彩的崭新篇章。                                   ,104分钟,2019-03-01(中国大陆)/2019-01-03(澳大利亚)/2019-02-22(美国), 美国, 英语,204060.0,7.4,17.0%,42.8%,36.2%,3.6%,0.4%,55293.0,668.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546335362.jpg
35,X战警：黑凤凰 Dark Phoenix,2019,西蒙·金伯格,西蒙·金伯格/约翰·伯恩/克里斯·克雷蒙/戴夫·科克勒姆/杰克·科比/斯坦·李,苏菲·特纳/詹姆斯·麦卡沃伊/迈克尔·法斯宾德/詹妮弗·劳伦斯/尼古拉斯·霍尔特/泰伊·谢里丹/亚历山德拉·希普/埃文·彼得斯/柯蒂·斯密特-麦菲/杰西卡·查斯坦/斯科特· 谢泼德/奥托·艾森度/布莱恩·达西·詹姆斯/豪斯顿·塞奇/拉马尔·约翰逊/莎莫·芳塔娜/汉娜·艾米莉·安德森/乔什·麦克拉伦/Todd Hallowell/凯伦·伊万尼/Daniel Rindress-Kay/拉斐尔·格罗斯-哈维/朱利安·拜利/塞巴斯蒂安·麦克莱恩/毛里齐奥·泰拉扎诺/西蒙·阿兰/克里斯·克雷蒙/唐尼·法尔塞蒂/布拉迪·艾伦/安德鲁·斯特林/科塔·埃伯哈特/泰勒·艾略特·伯克/弗兰克·方丹/艾伦·沙努安/亚历山大·贝朗格/奥利维耶·拉玛舒/沙维尔·索特洛,动作/科幻/冒险,                                　　影片剧情围绕X战警中最受欢迎成员之一的琴·葛蕾展开，讲述她逐渐转化为黑凤凰的故事。在一次危及生命的太空营救行动中，琴被神秘的宇宙力量击中，成为最强大的变种人。此后琴·葛蕾不仅要设法掌控日益增长、极不稳定的力量，更要与自己内心的恶魔抗争，她的失控让整个X战警大家庭分崩离析，也让整个星球陷入毁灭的威胁之中。《X战警：黑凤凰》是迄今为止气氛最紧张、情感最丰富的一部《X战警》电影，是《X战警》系列20年来的集大成之作，大家非常熟悉和热爱的变种人大家庭即将面对最为强大的敌人——而她恰恰还是他们中的一员。                       ,114分钟,2019-06-06(中国大陆)/2019-06-07(美国), 美国 / 加拿大, 英语 / 法语,201793.0,5.8,4.0%,16.1%,51.5%,24.1%,4.3%,62470.0,852.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555886490.jpg
