,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
24,天才少女 Gifted,2017,马克·韦布,汤姆·弗林,克里斯·埃文斯/麦肯娜·格瑞丝/琳赛·邓肯/珍妮·斯蕾特/奥克塔维亚·斯宾瑟/迈克尔·肯德尔·卡普兰/约翰·M·杰克逊/格伦·普拉默/约翰·芬/伊丽莎白·玛维尔/坎迪斯·B·哈里斯/乔恩·斯克拉夫/乔娜·肖/朱莉·安·埃默里/基尔·奥唐纳,剧情/家庭,Chris Evans将参演马克·韦布（超凡蜘蛛侠系列）执导新片《Gifted》。该片讲述美队扮演一名原本波士顿大学助教现在是修船工的Frank Adler在姐姐自杀后领养了外甥女Mary——一位智力过人的天才少女。Mary刚一入学就表现得与众不同，然而舅舅Frank只想让孩子过普通人生活。Mary的外婆得知了少女的天赋，出现在二人的生活里，要将Mary培养成数学天才。于是一场抚养权之争开始了。,101分钟,2017-04-12(美国), 美国, 英语,184375.0,8.3,31.9%,51.6%,15.7%,0.7%,0.1%,42526,757.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2394315478.jpg
25,血观音 血觀音,2017,杨雅喆,杨雅喆,惠英红/吴可熙/文淇/柯佳嬿/陈莎莉/丁强/刘尚谦/林志儒/王月/温贞菱/王伟六/陈珮骐/尹昭德/大久保麻梨子/巫书维/颜毓麟/刘越逖/傅子纯/陈武康/施名帅/秀兰玛雅/应蔚民/李铨,剧情/悬疑,《血观音》描述在女人组成的棠府里，住着3位不同世代但一样懂人心的女性，由棠夫人（惠英红饰）主持大局，穿梭权贵间，靠着高超手腕与柔软身段，在复杂的政商关系中生存取利；个性如刺猬般的大女儿棠宁（吴可熙饰）为求母亲肯定，勉力配合；乖巧的小女儿棠真（文淇饰）多半静静观察，唯母命是从。直到某天，棠家亲密友人惨遭灭门事件爆发，三人各自被牵扯其中，一向以大局为重的棠夫人，为了守护一切，费尽心机，却让三人走向不同的命运。,112分钟,2017-11-24(中国台湾)/2017-10-15(釜山电影节), 中国台湾, 汉语普通话 / 粤语 / 闽南语 / 日语,269340.0,8.4,36.6%,49.0%,13.2%,0.9%,0.2%,68791,993.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561016941.jpg
26,大佛普拉斯,2017,黄信尧,黄信尧,庄益增/陈竹昇/戴立忍/张少怀/陈以文/纳豆/丁国琳/李永丰/朱约信/雷婕熙/林美秀/小亮哥/游安顺/梁赫群/脱线/郑宇彤/鲁文学,剧情/喜剧,菜埔（庄益增 饰）是一家雕塑厂的夜间保安，家中有一位重病的老母亲需要照顾。肚财（陈竹昇 饰）是菜埔唯一的朋友，菜埔经常在值夜班的时候把肚财叫过来和他作伴。一天，两人突发奇想决定看一看菜埔的老板黄启文（戴立忍 饰）的行车记录仪里记录了哪些影像，希望向来风流的老板能够贡献出一些精彩的片段以解两个独身男人内心里的寂寞之苦。,102分钟,2017-10-13(中国台湾)/2017-06-29(台北电影节), 中国台湾, 闽南语 / 汉语普通话,286436.0,8.7,46.6%,43.0%,9.2%,0.9%,0.3%,73574,1336.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505928032.jpg
27,速度与激情8 The Fate of the Furious,2017,F·加里·格雷,克里斯·摩根/盖瑞·斯科特·汤普森,范·迪塞尔/道恩·强森/查理兹·塞隆/杰森·斯坦森/米歇尔·罗德里格兹/泰瑞斯·吉布森/卢达克里斯/库尔特·拉塞尔/娜塔莉·伊曼纽尔/卢克·伊万斯/埃尔莎·帕塔奇/克里斯托弗·海维尤/斯科特·伊斯特伍德/帕特里克·圣埃斯普利特,动作/犯罪,多米尼克（范·迪塞尔 Vin Diesel 饰）与莱蒂（米歇尔·罗德里格兹 Michelle Rodriguez 饰）共度蜜月，布莱恩与米娅退出了赛车界，这支曾环游世界的顶级飞车家族队伍的生活正渐趋平淡。然而，一位神秘女子Cipher（查理兹·塞隆 Charlize T heron 饰）的出现，令整个队伍卷入信任与背叛的危机，面临前所未有的考验。,136分钟,2017-04-14(美国/中国大陆)/2017-04-12(法国), 美国, 英语,288821.0,7.0,13.4%,36.7%,40.6%,7.6%,1.7%,75853,1325.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2444256500.jpg
28,闪光少女,2017,王冉,鲍鲸鲸,徐璐/彭昱畅/刘泳希/鲁照华/韩忠羽/李诺/骆明劼/陈雨锶/乐思宏/崔可法/陆建艺/陈奕迅/汤甄/闫妮/耿乐,喜剧/音乐,陈惊（徐璐饰）是一个古灵精怪、敢爱敢恨的姑娘，江湖人称“神经”。作为音乐附中的奇葩人物，陈惊人缘欠佳只有男闺蜜“油渣”（彭昱畅饰）甘愿为她鞍前马后。自信满满的陈惊恋上了校草师哥，不料却遭到校草的嘲笑和奚落，还引起了校园两大院系之间的大混战。为了向师哥证明自己，陈惊联手“502宿舍”神秘人物组成2.5次元乐团，挑战权威、破除成见，上演了一幕幕生猛搞笑的青春趣事。一个懵懂怪力的少女，一场默默守护的爱恋，一群奇葩义气的小伙伴，“神经女孩”如何逆袭成为“闪光少女”？2017年暑期《闪光少女》放肆揭晓——不一样，又怎样！,103分钟,2017-07-20(中国大陆)/2017-06-18(上海电影节), 中国大陆, 汉语普通话,228286.0,7.3,16.2%,42.8%,33.4%,6.2%,1.5%,76313,1935.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494275431.jpg
29,变形金刚5：最后的骑士 Transformers: The Last Knight,2017,迈克尔·贝,阿特·马库姆/马特·霍洛维/肯·诺兰/阿齐瓦·高斯曼,马克·沃尔伯格/伊莎贝拉·莫奈/劳拉·哈德克/安东尼·霍普金斯/乔什·杜哈明/彼特·库伦/约翰·古德曼/斯坦利·图齐/桑地亚哥·卡布瑞拉/吉尔·伯明翰/渡边谦/约翰·迪·马吉欧/弗兰克·维尔克/米彻·佩勒吉,动作/科幻,汽车人和霸天虎连年不断的战争，给地球带来了莫大的伤害。为此，地球各国联合成立反应部队，针对变形金刚无论正邪一律绞杀。与擎天柱交往甚密的地球人凯德•伊格尔（马克·沃尔伯格 Mark Wahlberg 饰）不顾身边人的反对和政府的压力，以一己之力为大黄蜂、钢锁等汽车人提供庇护场所，期间他无意得到一枚徽章，从而将危机引向自身。失踪的擎天柱飘回赛博坦，被变形金刚的创造者昆塔沙捕获并黑化，命令他返回地球寻找至高无上的权杖，毁灭地球，复兴赛博坦。与此同时，威震天和地球政府达成协议，彼此联合追寻凯德及其盟友的踪迹，其目标同样是曾属于魔法师梅林的权杖。,155分钟,2017-06-23(中国大陆)/2017-06-21(美国), 美国 / 中国大陆 / 加拿大, 英语,204208.0,4.9,3.5%,8.9%,35.5%,34.2%,17.9%,66102,2477.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2462475058.jpg
30,帕丁顿熊2 Paddington 2,2017,保罗·金,保罗·金/迈克尔·邦德/西蒙·法纳比,本·卫肖/休·格兰特/休·博纳维尔/莎莉·霍金斯/萨缪尔·乔斯林/马德琳·哈里斯/朱丽·沃特斯/布莱丹·格里森/吉姆·布劳德本特/艾美达·斯丹顿/彼得·卡帕尔迪/艾琳·阿特金斯/汤姆·康蒂/本·米勒/诺亚·泰勒/理查德·艾欧阿德,喜剧/动画/家庭,露西婶婶（伊梅尔达·斯汤顿 Imelda Staunton 配音）的生日即将到来，帕丁顿（本·威士肖 Ben Whishaw 配音）决定送婶婶一份会让她终生难忘的礼物。最终，帕丁顿选中了一本立体绘本，然而这绘本是世间仅此一份的珍贵宝物，为了存钱购买绘本，帕丁顿决定开始工作，在遭遇了一连串的失败后，帕丁顿终于找到了适合他的工作——清洁玻璃窗。,103分钟,2017-12-08(中国大陆)/2017-11-10(英国), 英国 / 法国 / 美国, 英语,210055.0,8.1,28.2%,49.5%,20.7%,1.4%,0.2%,54609,551.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506466229.jpg
31,记忆大师,2017,陈正道,任鹏/陈正道,黄渤/段奕宏/徐静蕾/杨子姗/梁杰理/许玮甯/王真儿/焦刚/张隽溢/杜函梦/栾元晖/曹英睿,剧情/悬疑/惊悚/犯罪,故事发生在2025年，因为和妻子张代晨（徐静蕾 饰）婚姻破裂，男主角江丰（黄渤 饰）走进记忆大师医疗中心接受手术，却不料手术失误记忆被错误重载，他莫名其妙变成了“杀人凶手”。警官沈汉强（段奕宏 饰）的穷追不舍让他逐渐发现，自己脑内的错误记忆不仅是破案的关键，更是救赎自己的唯一希望。与此同时，妻子身边出现的女人陈姗姗（杨子姗 饰）、记忆中浮现出的神秘女子（许玮甯 饰），似乎也和真相有着千丝万缕的联系，一场记忆烧脑战也随之开始。,119分钟,2017-04-28(中国大陆)/2017-04-23(北京电影节), 中国大陆, 汉语普通话,301033.0,7.1,10.5%,43.2%,39.5%,5.8%,0.9%,79153,2183.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455156816.jpg
32,绣春刀II：修罗战场,2017,路阳,陈舒/路阳/禹扬,张震/杨幂/张译/雷佳音/辛芷蕾/金士杰/刘端端/武强/杨轶/李媛/吴晓亮/李洪涛/刘峰超/袁文康/马赫/刘亭作/姜晓冲/陈齐威/王仁君/周一围,剧情/动作/武侠/古装,明天启七年，北镇抚司锦衣卫沈炼（张震 饰）在一次扫除乱党任务中，为救画师北斋（杨幂 饰），将同僚凌云铠（武强 饰）灭口。此后一方面要摆脱来自陆文昭（张译 饰）、裴纶（雷佳音 饰）的质疑与调查，一方面又在神秘女子的要挟下放火烧了锦衣卫经历司。裹挟在乱世，沈炼与北斋情陷其中，却越陷越深。而在这一切的背后，巨大阴谋正暗中布局。众生如蝼蚁囿于修罗场，逆鳞之战，一触即发……,120分钟,2017-07-19(中国大陆)/2017-06-18(上海电影节), 中国大陆, 汉语普通话,329700.0,7.2,11.3%,45.8%,37.1%,4.9%,0.8%,97056,2780.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561713454.jpg
33,追龙 追龍,2017,王晶/关智耀,王晶/吕冠南/叶铭浩,甄子丹/刘德华/姜皓文/郑则仕/刘浩龙/汤镇业/喻亢/胡然/徐冬冬/黄日华/陈惠敏/周励淇/吴毅将,动作/犯罪,20世纪60年代，中国香港鱼龙混杂，混乱不堪。英国人治下的皇家警察贪婪无度，甚至与黑道相互勾结，搜刮民脂。年轻探长雷洛（刘德华 饰）踌躇满志，小心周旋在英国人和华人上司之间，并瞅准一切机会攀登权力山峰。在某次火并事件中，雷洛看中了敢打敢杀的伍世豪（甄子丹 饰）。来自南洋的伍世豪义字当头，情愿为兄弟两肋插刀。他凭借一股闯劲儿在黑道打出自己的位置，同时借着与雷洛相互帮衬的势头而声名鹊起。最终，刀头舔血的雷洛和伍世豪共同成为分别执掌白道和黑道的重量级人物。,128分钟,2017-09-30(中国大陆), 中国香港 / 中国大陆, 粤语 / 汉语普通话,277371.0,7.2,11.8%,44.7%,37.8%,4.8%,0.9%,65425,1122.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2499052494.jpg
34,大护法,2017,不思凡,不思凡,小连杀/图特哈蒙/金士杰/幽舞越山/李佳怡/李兰陵/郭盛/叶知秋/佟心竹/邢凯新/藤新/郝祥海,喜剧/动画/奇幻/冒险,为了寻找下落不明的太子（图特哈蒙 配音），大护法（小连杀 配音）来到了一个诡异而又古怪的小镇上，在那里居住着一群不会说话的花生人，它们夜夜点燃来路不明的油灯，将天上漂浮的巨大花生熏得黑漆漆的。,95分钟,2017-07-13(中国大陆), 中国大陆, 汉语普通话,305552.0,7.8,25.0%,46.2%,23.9%,3.8%,1.1%,98840,2896.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2490948849.jpg
35,神奇女侠 Wonder Woman,2017,派蒂·杰金斯,艾伦·海因伯格/扎克·施奈德/贾森·福克斯/威廉·马斯顿,盖尔·加朵/克里斯·派恩/康妮·尼尔森/罗宾·怀特/丹尼·赫斯顿/大卫·休里斯/萨伊德·塔格马奥/艾文·布莱纳/尤金·布雷弗·洛克/露茜·戴维斯/埃伦娜·安纳亚/莉莉·阿斯佩尔/艾米丽·凯里/丽莎·洛文·孔斯利/安·奥戈博莫/杜晨·科洛斯,动作/奇幻/冒险,戴安娜（盖尔·加朵 Gal Gadot 饰）是女王希波吕忒（康妮·尼尔森 Connie Nielsen 饰）的女儿，自幼生活在天堂岛上。巨大的屏障将这座岛屿同外界的纷纷扰扰隔开犹如一个世外桃源，而岛上生活着的亦都是女性。在女武官安提奥普（罗宾·莱特 Robin Wright 饰）的教导之下，戴安娜习得了高强的武艺，而她的体内，似乎隐藏着某种强大的未知力量。,141分钟,2017-05-30(中国香港/台湾)/2017-06-02(中国大陆/美国), 美国 / 中国大陆 / 中国香港, 英语,388150.0,7.1,13.8%,37.2%,39.5%,7.9%,1.7%,106433,1941.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2460006593.jpg
36,暴裂无声,2017,忻钰坤,忻钰坤,宋洋/姜武/袁文康/谭卓/王梓尘/安琥/伊天锴,剧情/悬疑/犯罪,故事发生在偏僻贫瘠的山村之中。张保民（宋洋 饰）是一名矿工，一天，他被妻子翠霞（谭卓 饰）叫回了家，原来，他们的儿子失踪了。带着儿子的照片，不会说话的张保民踏上了寻子之路，途中，他遇见了大资本家昌万年（姜武 饰）的爪牙，两方人马起了冲突，昌万年骗张保民自己知道他儿子的下落，实际上，他隐藏了一个黑暗的秘密。,120分钟,2018-04-04(中国大陆)/2017-07-27(FIRST青年影展), 中国大陆, 汉语普通话,366706.0,8.3,33.2%,50.0%,15.0%,1.4%,0.3%,92255,2405.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2517333671.jpg
37,喜欢你,2017,许宏宇,李媛/许伊萌/蓝白色,金城武/周冬雨/孙艺洲/奚梦瑶/杨祐宁/张国柱/高晓松/林志玲/赵英俊/海佟,喜剧/爱情,一场意外让平凡的厨师顾胜男（周冬雨 饰）结识了霸道总裁路晋（金城武 饰）。之后，路晋入住了顾胜男所在的酒店，在并不知晓对方真实身份的情况下，顾胜男用一道“女巫汤”征服了路晋挑剔的味蕾，一位厨师和一位食客，两人在美食的联结下产生了奇妙的缘分。,106分钟,2017-04-27(中国大陆)/2017-04-08(北京电影节), 中国大陆 / 中国香港, 汉语普通话,274504.0,6.7,9.4%,33.3%,44.7%,10.4%,2.2%,85167,1709.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456180253.jpg
38,逃出绝命镇 Get Out,2017,乔丹·皮尔,乔丹·皮尔,丹尼尔·卡卢亚/艾莉森·威廉姆斯/凯瑟琳·基纳/布莱德利·惠特福德/卡赖伯·兰德里·琼斯/马库斯·亨德森/贝蒂·加布里埃尔/勒凯斯·斯坦菲尔德/斯蒂芬·鲁特/里尔·莱尔·哈瓦瑞/艾希礼·勒孔特·坎贝尔/卡伦·L·拉基/朱莉·安·多恩/杰拉尔丁·辛格/理查德·赫德/埃里卡·亚历山大,悬疑/惊悚/恐怖,,104分钟,2017-01-23(圣丹斯电影节)/2017-02-24(美国), 美国, 英语,271784.0,7.7,20.5%,49.4%,26.9%,2.6%,0.6%,65034,667.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508604641.jpg
39,解忧杂货店,2017,韩杰,宋啸/东野圭吾/孙思雨/朱思溢,王俊凯/迪丽热巴/董子健/李鸿其/董李无忧/成龙/秦昊/陈都灵/郝蕾/李梦/成泰燊/高华阳/潘斌龙/孟慧圆/孙小野,剧情/奇幻,改编自东野圭吾原著同名小说《解忧杂货店》，讲述了在一家僻静街道旁的杂货店，只要写下烦恼投进店前门卷帘门的投信口，第二天就会在店后的牛奶箱里得到回答。某个夜晚，三个身在迷途的年轻人阿杰、小波、彤彤无意闯入，没想到开启了时光隧道，从收到来自过去的第一封咨询信开始，在不断的回信和收信过程中，过去链接了未来，犹豫是否该坚持音乐梦想的秦朗、是否该和家人因逃债远走他乡的浩博、是否应该放弃舞女工作的晴美都从他们的回信建议做出了选择，找到了心灵的方向，不经意间也串联了所有人的人生。同时这三个年轻人也收到了对于自己困惑的解答。,109分钟,2017-12-29(中国大陆), 中国大陆, 汉语普通话,154643.0,5.0,4.0%,10.5%,35.5%,32.9%,17.1%,49189,2018.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503544593.jpg
40,王牌特工2：黄金圈 Kingsman: The Golden Circle,2017,马修·沃恩,简·古德曼/马修·沃恩/马克·米勒/戴夫·吉布森,塔伦·埃哲顿/科林·费尔斯/马克·斯特朗/朱丽安·摩尔/埃尔顿·约翰/爱德华·霍尔克罗夫特/哈莉·贝瑞/佩德罗·帕斯卡/查宁·塔图姆/杰夫·布里吉斯/迈克尔·刚本/索菲·库克森/汉娜·奥斯特罗姆/比约恩·格拉纳特/莱娜·恩卓/波比·迪瓦伊/汤姆·本尼迪克·奈特/托马斯·图尔格斯/基思·艾伦/艾米丽·沃森/布鲁斯·格林伍德/戈登·亚历山大/马丁·福特/明格斯·约翰斯顿,喜剧/动作/冒险,时光飞逝，一转眼，艾格西（塔伦·埃格顿 Taron Egerton 饰）已经成长为了一名出色而又可靠的特工，他和蒂尔德公主（汉娜·阿尔斯托姆 Hanna Alström 饰）之间的感情也愈演愈浓，两人眼看着就要携手步入婚姻的殿堂。就在这个节骨眼上，前特工查理（爱德华·霍尔克罗夫特 Edward Holcroft 饰）杀了回来，如今的他效力于一个名为“黄金圈”的贩毒组织，组织头目波比（朱丽安·摩尔 Julianne Moore 饰）是一个邪恶而又野心勃勃的女人。,141分钟,2017-10-20(中国大陆)/2017-09-20(英国)/2017-09-22(美国), 英国 / 美国, 英语 / 意大利语 / 瑞典语,288580.0,6.9,9.8%,35.0%,45.7%,8.3%,1.2%,77489,1186.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499792043.jpg
41,水形物语 The Shape of Water,2017,吉尔莫·德尔·托罗,吉尔莫·德尔·托罗/瓦内莎·泰勒,莎莉·霍金斯/道格·琼斯/迈克尔·珊农/理查德·詹金斯/奥克塔维亚·斯宾瑟/迈克尔·斯图巴/大卫·休莱特/尼克·瑟西/斯图尔特·阿诺特/尼格尔·本内特/劳伦·李·史密斯/马丁·罗奇/阿莱格拉·富尔顿/约翰·卡普洛斯/摩根·凯利/马文·凯伊/德鲁·维尔戈维尔,剧情/爱情/奇幻,故事发生在1963年，时值冷战期间，哑女艾丽莎（莎莉·霍金斯 Sally Hawkins 饰）在政府实验室里工作，是那里的一名清洁女工。年幼时，一场大病夺走了艾丽莎的声音，之后一直至今，她都在沉默之中过着形单影只的生活，全部的朋友就只有画家老头（理查德·詹金斯 Richard Jenkins 饰）和同事塞尔达（奥克塔维亚·斯宾瑟 Octavia Spencer 饰）。,123分钟,2018-03-16(中国大陆)/2017-08-31(威尼斯电影节)/2017-12-01(美国), 美国, 英语 / 美国手语 / 俄语,368664.0,7.2,13.8%,40.1%,38.8%,6.0%,1.3%,109333,2888.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506388632.jpg
42,绝杀慕尼黑 Движение вверх,2017,安东·梅格尔季切夫,尼古拉·库利科夫/安德烈·库烈奇克,弗拉基米尔·马什科夫/约翰·萨维奇/马拉特·巴沙罗夫/谢尔盖·加尔马什/伊万·科列斯尼科夫/亚历山德拉·雷文科/詹姆斯·托拉斯/基里尔·扎耶采夫/安德烈·斯莫利亚科夫,剧情/运动,电影根据体育历史中著名的传奇真实事件改编，讲述了1972年慕尼黑奥运会篮球决赛中，前苏联篮球队打败了保持了36年全胜纪录的美国队的传奇故事。在决赛结束前三秒钟，美国队以一分优势领先。美国队已经开始提前庆祝比赛的胜利了，因为他们相信比赛结果已成定局。然而，一位来自苏联的不知名篮球教练，率领着艰难、困苦、贫穷中的苏联国家队，比赛结果发生逆转，整个篮球历史也发生了改变。,133分钟,2019-06-13(中国大陆)/2017-12-28(俄罗斯), 俄罗斯, 格鲁吉亚语 / 俄语 / 英语 / 立陶宛语,129640.0,8.2,31.2%,50.8%,16.7%,1.2%,0.2%,34115,484.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556883031.jpg
